fingerprint=8595998085633132721
lower_0,lower_1,upper_0,upper_1
393.29252890073747,354.16644949683337,616.89932665071638,577.77324724681239
333.39065554413173,480.43604176990527,556.99745329411064,704.0428395198843
378.08783773721689,369.96559113526848,601.6946354871958,593.57238888524751
421.57520226657778,300.8128223911358,645.1820000165568,524.41962014111482
400.55755283032818,331.67633690966591,624.1643505803072,555.28313465964493
481.3639142476718,421.81802428808578,704.97071199765082,645.4248220380648
364.61963631858362,303.91795940086899,588.22643406856264,527.5247571508479
411.54271718722032,418.32405231695532,635.14951493719934,641.93085006693434
380.01096355214872,424.6995349140492,603.61776130212763,648.30633266402822
314.52808005938641,333.45908176605008,538.13487780936532,557.06587951602899
403.63489334298811,369.35109320747176,627.24169109296713,592.95789095745067
408.28349763257086,510.64368652017959,631.89029538254988,734.25048427015861
337.36495444023217,408.84794405763853,560.97175219021108,632.45474180761755
382.84267127593284,377.62302114324075,606.44946902591187,601.22981889321977
424.821592515622,434.0009946424218,648.42839026560102,657.60779239240082
374.04711874548059,421.61938453910125,597.65391649545961,645.22618228908027
461.38846963647984,341.6129752598082,684.99526738645886,565.2197730097871
371.32193298681614,394.26990514340491,594.92873073679516,617.87670289338394
438.22635129425771,293.24841209125748,661.83314904423673,516.85520984123639
409.42633704710477,419.15737586079649,633.03313479708379,642.76417361077552
452.80528573848289,349.05043448748643,676.41208348846192,572.65723223746545
401.12167338078041,336.36455373498165,624.72847113075943,559.97135148496056
352.10716774909656,398.13033904314455,575.71396549907558,621.73713679312357
431.31815309396427,492.41304916324248,654.92495084394329,716.0198469132215
444.75201133892995,419.90537249262559,668.35880908890897,643.51217024260461
299.17304179382711,313.01502681059662,522.77983954380602,536.62182456057565
353.53986204739044,472.84287375587667,577.14665979736947,696.44967150585569
371.38035863911671,442.78037405507246,594.98715638909562,666.38717180505148
391.54452335090127,326.98285608522735,615.1513211008803,550.58965383520638
385.54605511340196,340.29720244696898,609.15285286338087,563.904000196948
443.44015482080692,499.44485449814511,667.04695257078595,723.05165224812413
351.84696529356597,284.80637921180812,575.453763043545,508.41317696178703
413.72351339419629,449.61824722277788,637.33031114417531,673.2250449727569
374.44622868910449,470.9203890440948,598.05302643908351,694.52718679407383
309.76470187265818,419.37361330751037,533.3714996226372,642.98041105748939
288.52524658719733,375.68279202262568,512.13204433717635,599.28958977260459
452.77222012579296,415.58074249071819,676.37901787577198,639.18754024069722
370.2094148663906,323.11554379428094,593.81621261636963,546.72234154425985
399.33208016618664,389.55301518281203,622.93887791616555,613.15981293279106
402.3485287995361,453.36679267510897,625.95532654951512,676.97359042508799
374.83266032825759,483.04364708751325,598.4394580782365,706.65044483749227
432.28739148492298,464.04969453661863,655.894189234902,687.65649228659765
383.84802955990494,350.74058028570937,607.45482730988397,574.34737803568839
406.95256360799317,334.96738302662129,630.55936135797219,558.57418077660031
416.75031148360301,398.74384334612841,640.35710923358204,622.35064109610744
346.04613373716165,434.49411110204062,569.65293148714056,658.10090885201964
387.84034702435713,421.38562018765867,611.44714477433604,644.9924179376377
409.32355011163304,382.18779550777958,632.93034786161206,605.79459325775861
375.32919509191277,414.38420356959091,598.93599284189168,637.99100131956993
305.06707691640179,455.14601716384971,528.67387466638081,678.75281491382873
383.64552920038875,443.69701370092525,607.25232695036777,667.30381145090428
310.90629667322503,383.26975468646901,534.51309442320394,606.87655243644804
422.72226650693244,458.54306940033928,646.32906425691147,682.1498671503183
470.92162360257498,289.95290943042414,694.52842135255401,513.55970718040305
350.32081060182315,385.74194197228758,573.92760835180206,609.34873972226649
424.85915622809659,381.37789758515487,648.46595397807562,604.98469533513389
369.95016146948024,318.0519998220733,593.55695921945926,541.65879757205221
401.48899961967356,433.72784922649817,625.09579736965259,657.33464697647719
314.76858763255314,342.64892382857556,538.37538538253216,566.25572157855458
408.97774112327579,367.81763734822277,632.58453887325481,591.4244350982018
441.66803616061907,296.23194656571877,665.27483391059809,519.83874431569768
380.83920227069575,443.52342881587072,604.44600002067466,667.13022656584974
435.37188192539622,416.02402950942383,658.97867967537525,639.63082725940285
354.21225869481748,397.76329129679812,577.8190564447965,621.37008904677714
483.9797378547529,449.54229875315264,707.58653560473192,673.14909650313166
421.36982048275593,325.91811883301,644.97661823273495,549.52491658298891
435.2155108468844,415.80800139187045,658.82230859686342,639.41479914184947
388.37838793380865,463.26116279194218,611.98518568378756,686.86796054192121
368.51688378797724,385.27282091912991,592.12368153795614,608.87961866910894
337.37623281847505,378.75159031171734,560.98303056845407,602.35838806169636
424.81853188950515,381.46464730617583,648.42532963948418,605.07144505615474
432.00994072828883,383.4367403421528,655.61673847826785,607.04353809213171
463.13699281141317,274.62789631719284,686.74379056139219,498.23469406717186
527.52244173618601,446.89326664443388,751.12923948616503,670.5000643944129
408.31911363253448,401.60409658499532,631.9259113825135,625.21089433497434
380.7262549657936,310.06725640577793,604.33305271577251,533.67405415575683
303.4355746621743,370.5635773074938,527.04237241215333,594.17037505747271
262.70378560798031,427.44553529273844,486.31058335795933,651.05233304271746
331.56122179187741,354.63406760476903,555.16801954185644,578.24086535474794
408.21509916697232,331.24277739730985,631.82189691695135,554.84957514728887
393.56175166267451,415.42126745923474,617.16854941265353,639.02806520921376
344.60924132979403,367.32568311093655,568.21603907977305,590.93248086091546
403.59733913622108,376.31126751800662,627.2041368862001,599.91806526798553
453.51869163558172,389.12070737518809,677.12548938556074,612.72750512516711
314.32770751387602,404.97434637240588,537.93450526385504,628.5811441223849
381.84265552597128,386.9991553693942,605.4494532759503,610.60595311937323
374.19195818368098,326.97207703015135,597.79875593366,550.57887478013026
334.53104536610567,438.26726983928927,558.1378431160847,661.87406758926829
340.23207643064438,294.56147699605833,563.83887418062329,518.16827474603735
323.12127675719455,423.5203732649943,546.72807450717357,647.12717101497333
