fingerprint=2536587181851070872
lower_0,lower_1,upper_0,upper_1
489.28453947488504,450.15846007098099,520.9073160765688,481.78123667266476
429.3826661182793,576.42805234405284,461.00544271996307,608.05082894573673
474.07984831136446,465.95760170941611,505.70262491304823,497.58037831109988
517.56721284072535,396.80483296528342,549.18998944240923,428.42760956696719
496.5495634044758,427.66834748381353,528.17234000615963,459.2911240854973
577.35592482181937,517.81003486223335,608.97870142350325,549.43281146391723
460.61164689273124,399.90996997501657,492.23442349441501,431.53274657670033
507.53472776136795,514.31606289110289,539.15750436305177,545.93883949278677
476.00297412629629,520.69154548819677,507.62575072798006,552.31432208988065
410.52009063353398,429.45109234019765,442.14286723521775,461.07386894188141
499.62690391713573,465.34310378161933,531.24968051881956,496.9658803833031
504.27550820671848,606.63569709432716,535.89828480840231,638.25847369601104
433.35696501437974,504.83995463178616,464.97974161606351,536.46273123346998
478.83468185008047,473.61503171738838,510.45745845176424,505.23780831907214
520.81360308976957,529.99300521656937,552.43637969145345,561.61578181825325
470.03912931962822,517.61139511324882,501.66190592131198,549.2341717149327
557.38048021062741,437.60498583395577,589.00325681231129,469.22776243563953
467.31394356096376,490.26191571755254,498.93672016264753,521.88469231923636
534.21836186840528,389.24042266540505,565.84113847008916,420.86319926708882
505.41834762125239,515.14938643494406,537.04112422293622,546.77216303662794
548.79729631263046,445.04244506163406,580.42007291431435,476.66522166331782
497.11368395492804,432.35656430912923,528.73646055661186,463.97934091081299
448.09917832324419,494.12234961729217,479.72195492492796,525.745126218976
527.31016366811184,588.40505973739005,558.93294026979572,620.02783633907393
540.74402191307752,515.89738306677316,572.3667985147614,547.52015966845704
395.16505236797468,409.00703738474425,426.78782896965845,440.62981398642802
449.53187262153807,568.83488433002424,481.15464922322184,600.45766093170812
467.37236921326428,538.77238462922003,498.99514581494805,570.39516123090391
487.5365339250489,422.97486665937498,519.15931052673272,454.59764326105875
481.53806568754953,436.28921302111661,513.1608422892333,467.91198962280038
539.4321653949545,595.43686507229268,571.05494199663838,627.05964167397656
447.8389758677136,380.79838978595569,479.46175246939737,412.42116638763946
509.71552396834392,545.61025779692545,541.33830057002774,577.23303439860933
470.43823926325211,566.91239961824238,502.06101586493588,598.53517621992626
405.75671244680581,515.36562388165794,437.37948904848957,546.98840048334182
384.51725716134496,471.67480259677325,416.14003376302873,503.29757919845702
548.76423069994053,511.57275306486582,580.38700730162441,543.19552966654965
466.20142544053823,419.10755436842851,497.824202042222,450.73033097011228
495.32409074033421,485.54502575695966,526.94686734201798,517.16780235864348
498.34053937368373,549.35880324925654,529.96331597536755,580.98157985094042
470.82467090240516,579.03565766166082,502.44744750408893,610.6584342633447
528.27940205907055,560.0417051107662,559.90217866075443,591.66448171245008
479.84004013405257,446.732590859857,511.46281673573634,478.35536746154077
502.9445741821408,430.95939360076892,534.56735078382462,462.58217020245269
512.74232205775058,494.73585392027604,544.36509865943447,526.35863052195987
442.03814431130922,530.48612167618819,473.66092091299299,562.10889827787207
483.8323575985047,517.37763076180624,515.45513420018847,549.00040736349013
505.31556068578067,478.17980608192721,536.93833728746449,509.80258268361098
471.32120566606034,510.37621414373854,502.9439822677441,541.99899074542236
401.05908749054942,551.13802773799728,432.68186409223318,582.76080433968116
479.63753977453638,539.68902427507282,511.26031637622015,571.31180087675671
406.8983072473726,479.26176526061664,438.52108384905637,510.88454186230041
518.71427708108001,554.53507997448685,550.33705368276389,586.15785657617073
566.91363417672255,385.94492000457171,598.53641077840643,417.56769660625548
446.31282117597073,481.73395254643515,477.93559777765449,513.35672914811892
520.85116680224417,477.3699081593025,552.47394340392805,508.99268476098626
465.94217204362786,414.04401039622087,497.56494864531163,445.66678699790464
497.48101019382119,529.71985980064574,529.10378679550502,561.34263640232962
410.76059820670076,438.64093440272319,442.38337480838453,470.26371100440696
504.96975169742342,463.8096479223704,536.59252829910724,495.43242452405417
537.66004673476664,392.22395713986634,569.28282333645052,423.84673374155011
476.83121284484332,539.51543939001829,508.45398944652709,571.13821599170217
531.36389249954379,512.0160400835714,562.98666910122768,543.63881668525528
450.20426926896511,493.75530187094574,481.82704587064887,525.37807847262957
579.97174842890047,545.53430932730021,611.59452503058435,577.15708592898409
517.3618310569035,421.91012940715757,548.98460765858738,453.53290600884134
531.20752142103197,511.80001196601808,562.83029802271585,543.4227885677019
484.37039850795622,559.25317336608975,515.99317510963999,590.87594996777364
464.50889436212481,481.26483149327754,496.13167096380857,512.88760809496137
433.36824339262267,474.74360088586496,464.99101999430644,506.36637748754873
520.81054246365272,477.45665788032341,552.4333190653366,509.07943448200717
528.0019513024364,479.42875091630037,559.62472790412028,511.05152751798414
559.12900338556074,370.61990689134046,590.75177998724462,402.24268349302423
623.51445231033358,542.88527721858145,655.13722891201746,574.50805382026533
504.31112420668211,497.59610715914295,535.93390080836593,529.21888376082677
476.71826553994117,406.0592669799255,508.34104214162494,437.68204358160926
399.42758523632193,466.55558788164137,431.0503618380057,498.17836448332514
358.69579618212794,523.43754586688601,390.3185727838117,555.06032246856989
