fingerprint=1845068886809942965
lower_0,lower_1,upper_0,upper_1
143.98197506961895,968.37722339831612,175.60475167130272,1000
23.757637544023765,581.68327439382983,55.380414145707562,613.30605099551371
526.47358169176266,41.348403164481702,558.09635829344654,72.971179766165491
615.716986209109,407.7591415529713,647.33976281079288,439.38191815465507
826.44912688494412,890.49000374308446,858.071903486628,922.11278034476834
407.33677716070315,639.71446125861439,438.95955376238692,671.33723786029827
914.6197106358361,328.5741699930943,946.24248723751998,360.19694659477807
238.80366682233779,428.85951818482437,270.42644342402156,460.48229478650813
774.37800568864611,679.60901831844592,806.00078229032999,711.2317949201298
541.86914349179517,271.61905465112841,573.49192009347905,303.24183125281218
130.00446845415664,563.45266679809936,161.6272450558404,595.07544339978324
548.73823996417673,130.6067314272548,580.36101656586061,162.22950802893857
134.35394453929356,4.1225368467298171,165.97672114097733,35.745313448413611
538.59622772833211,671.52079038605484,570.21900433001599,703.14356698773872
372.34166285183738,912.97742246410064,403.96443945352115,944.60019906578452
163.98249123158416,174.09650560152534,195.60526783326793,205.7192822032091
460.35717030926264,241.27814231452061,491.97994691094641,272.90091891620438
964.59600553947371,968.37722339831612,996.21878214115759,1000
143.73160357547997,654.25394871470724,175.35438017716373,685.87672531639112
751.95991244143806,822.37155939913941,783.58268904312195,853.9943360008233
156.74615930882098,114.21869434440096,188.36893591050475,145.84147094608474
300.91833774806719,867.04959901976781,332.54111434975096,898.67237562145169
383.99239512018283,402.06335253203406,415.6151717218666,433.68612913371783
500.12851922859869,479.23310810732391,531.75129583028252,510.85588470900768
99.626933904542994,742.06373271342875,131.24971050622679,773.68650931511263
128.08409100422577,198.25946279626498,159.70686760590954,229.88223939794875
179.39660662674234,580.10626852244934,211.01938322842611,611.72904512413322
827.15402548800284,848.08358583996778,858.77680208968673,879.70636244165166
513.69717747787342,524.47079693260741,545.31995407955731,556.09357353429129
517.25362981699095,100.20001775791842,548.87640641867483,131.8227943596022
934.46373885807191,781.74473680683309,966.08651545975579,813.36751340851697
262.53409150306135,537.29545450875935,294.15686810474512,568.91823111044323
285.63674617386658,0,317.25952277555035,31.622776601683793
54.051088770692971,182.38625712194741,85.673865372376767,214.00903372363118
31.481261623790658,397.72585715569898,63.104038225474454,429.34863375738274
