fingerprint=5553853412215900890
lower_0,lower_1,upper_0,upper_1
-73.986746246158688,40.750552307559438,-73.980566457096202,40.754367815371943
-74.010780351758498,40.766021022083535,-73.988121125196002,40.780011217396037
-73.990497791071533,40.753283308314664,-73.984832984430909,40.756780857142786
-73.979803907811515,40.741548644850397,-73.972594153905277,40.746000070631652
-73.984830670034142,40.74689102968081,-73.978650880971657,40.750706537493315
-73.964554340756635,40.760929727708834,-73.956314622006644,40.76601707145884
-73.994306456418713,40.742372104614269,-73.988126667356227,40.746187612426773
-73.981419218341145,40.761314803494919,-73.976269394122383,40.764494393338673
-73.990248209775714,40.76203474119994,-73.984068420713228,40.765850249012445
-74.00854411199289,40.746545333660961,-74.000304393242899,40.751632677410967
-73.984019264583836,40.753024291632315,-73.97783947552135,40.756839799444819
-73.983823527285949,40.775390101391906,-73.975583808535958,40.780477445141912
-74.003552655331774,40.758182345528972,-73.993253006894278,40.764541525216465
-73.989244079357547,40.754529899632807,-73.983579272716923,40.758027448460929
-73.978432946426295,40.763548972336416,-73.972253157363809,40.76736448014892
-73.991820702699741,40.761533308119645,-73.985640913637255,40.76534881593215
-73.971881215900211,40.746600910814777,-73.959521637775211,40.754231926439772
-73.992024272732053,40.757398908605801,-73.986874448513291,40.760578498449554
-73.977988394805621,40.738727401753756,-73.965628816680621,40.746358417378751
-73.981977246409059,40.761450464401236,-73.976827422190297,40.764630054244989
-73.972599405316146,40.748765568942872,-73.963329721722403,40.754488830661629
-73.984681927804488,40.74765424793889,-73.978502138742002,40.751469755751394
-73.998635596362661,40.757073490989384,-73.99039587761267,40.76216083473939
-73.980839851177052,40.77051449087714,-73.966420343364547,40.779417342439636
-73.972662890542864,40.761572234512919,-73.967513066324102,40.764751824356672
-74.013622755131166,40.74258122576574,-74.003323106693671,40.748940405453233
-74.002377695799339,40.766692646202948,-73.985898258299329,40.776867333702945
-73.993553814847488,40.76434229343915,-73.985314096097497,40.769429637189155
-73.987207144530018,40.74612695447,-73.981027355467532,40.749942462282505
-73.988788766648668,40.748294463485962,-73.982608977586182,40.752109971298466
-73.977643630859731,40.771659233626636,-73.963224123047226,40.780562085189132
-73.997674239360549,40.739260834917388,-73.991494450298063,40.743076342729893
-73.982389152890065,40.765455465001487,-73.974149434140074,40.770542808751493
-73.9937753986693,40.768287429210545,-73.983475750231804,40.774646608898038
-74.015979865745265,40.75671628201075,-73.995380568870274,40.76943464138575
-74.022610059003583,40.748967716790929,-73.999950832441087,40.762957912103431
-73.970033211649948,40.761186165356129,-73.965913352274939,40.763729837231132
-73.992832593919232,40.745497375365595,-73.986652804856746,40.749312883178099
-73.985153791636975,40.756313063520288,-73.978974002574489,40.760128571332793
-73.984358441609373,40.766701627427146,-73.978178652546887,40.77051713523965
-73.994188490274439,40.769943076019345,-73.982858876993191,40.776938173675589
-73.980584291121261,40.765897078560698,-73.966164783308756,40.774799930123194
-73.989751469166265,40.749676634196838,-73.982541715260027,40.754128059978093
-73.983144491147385,40.747426795533421,-73.976964702084899,40.751242303345926
-73.980561109167283,40.757809284391136,-73.974381320104797,40.761624792203641
-74.00229364494912,40.761721495324217,-73.989934066824119,40.769352510949211
-73.987668845984359,40.761813211436433,-73.982519021765597,40.764992801280187
-73.982519330764987,40.755114042583294,-73.976339541702501,40.758929550395798
-73.991482656347401,40.760355456833715,-73.985302867284915,40.764170964646219
-74.020308387746354,40.760632096590292,-73.993529301808849,40.777165963777797
-73.98980486263855,40.764809476774673,-73.982595108732312,40.769260902555928
-74.01361893061511,40.75211059028404,-73.9971394931151,40.762285277784038
-73.982076372345588,40.765636545490388,-73.969716794220588,40.773267561115382
-73.975547388723314,40.734375402585584,-73.950828232473313,40.749637433835588
-73.998591624516152,40.755374680872606,-73.991381870609914,40.759826106653861
-73.977908059542798,40.755300154235357,-73.972758235324036,40.758479744079111
-73.992900951521662,40.74467305572464,-73.986721162459176,40.748488563537144
-73.984070092105895,40.763822464612808,-73.978920267887133,40.767002054456562
