fingerprint=10674926897695520758
lower_0,lower_1,upper_0,upper_1
-74.014451859375001,40.711924328124994,-74.00621214062501,40.717011671874999
-74.005872859374989,40.743957328124999,-73.997633140624998,40.749044671875005
-74.021888789062501,40.707279492187503,-74.009529210937501,40.714910507812498
-73.978659824218752,40.786892410156256,-73.968360175781257,40.793251589843749
-74.009669859374995,40.724133328124999,-74.001430140625004,40.729220671875005
-73.96267389453125,40.77422224609375,-73.956494105468764,40.778037753906254
-74.015258824218748,40.717263410156256,-74.004959175781252,40.72362258984375
-73.957682859374998,40.764543328124994,-73.949443140625007,40.769630671874999
-73.999856859375001,40.756891328125,-73.99161714062501,40.761978671875006
-73.966569894531247,40.76394724609375,-73.960390105468761,40.767762753906254
-73.986174894531246,40.754373246093749,-73.97999510546876,40.758188753906254
-73.995729894531237,40.740947246093747,-73.989550105468751,40.744762753906251
-73.988596859374994,40.719227328124994,-73.980357140625003,40.724314671875
-73.987691894531238,40.752559246093746,-73.981512105468752,40.75637475390625
-73.971380789062493,40.788016492187502,-73.959021210937493,40.795647507812497
-73.96307371875001,40.783962656250004,-73.94659428125,40.794137343750002
-73.98325189453125,40.755396246093746,-73.977072105468764,40.75921175390625
-74.000946859374992,40.760361328125001,-73.992707140625001,40.765448671875006
-74.011801841796867,40.725313369140622,-74.002532158203124,40.731036630859379
-74.015529296875002,40.676993000000003,-73.974330703124991,40.702429718750004
-74.004311894531241,40.737326246093751,-73.998132105468756,40.741141753906255
-73.976730824218748,40.784335410156253,-73.966431175781253,40.790694589843746
-73.956659894531242,40.777784246093745,-73.950480105468756,40.781599753906249
-73.991674841796865,40.768297369140619,-73.982405158203122,40.774020630859376
-73.866960859374998,40.766202328124997,-73.858721140625008,40.771289671875003
-73.958936876953118,40.770701287109375,-73.951727123046879,40.77515271289063
-73.981507859375,40.776838328124995,-73.973268140625009,40.781925671875001
-73.972448824218745,40.76936141015625,-73.962149175781249,40.775720589843743
-74.005070806640617,40.75148845117188,-73.993741193359369,40.758483548828124
-73.95822433203125,40.740561558593747,-73.919085667968744,40.764726441406246
-73.985556859374995,40.777918328124997,-73.977317140625004,40.783005671875003
-74.002959894531244,40.729242246093747,-73.996780105468758,40.733057753906252
-73.977929894531243,40.744449246093751,-73.971750105468757,40.748264753906255
-73.983839894531243,40.768144246093748,-73.977660105468757,40.771959753906252
-74.005886894531244,40.72673924609375,-73.999707105468758,40.730554753906254
-73.978761824218751,40.779666410156253,-73.968462175781255,40.786025589843746
-73.959379894531239,40.779560246093745,-73.953200105468753,40.783375753906249
-74.009799859374994,40.734573328124995,-74.001560140625003,40.739660671875001
-73.982579859374994,40.775193328124999,-73.974340140625003,40.780280671875005
-73.995294894531241,40.725649246093745,-73.989115105468755,40.72946475390625
-73.979454859374997,40.785161328125,-73.971215140625006,40.790248671875005
-73.973831912109375,40.753995205078127,-73.968682087890613,40.75717479492188
-73.991505912109375,40.757015205078126,-73.986356087890613,40.76019479492188
-73.988762894531249,40.755784246093747,-73.982583105468763,40.759599753906251
-73.984926876953125,40.772921287109369,-73.977717123046887,40.777372712890624
-73.989509912109384,40.75867220507812,-73.984360087890622,40.761851794921874
-73.973384789062507,40.789676492187503,-73.961025210937507,40.797307507812498
-73.992109894531239,40.734514246093745,-73.985930105468753,40.73832975390625
-73.965357876953121,40.759754287109374,-73.958148123046882,40.764205712890629
-73.984220894531248,40.745199246093748,-73.978041105468762,40.749014753906252
-73.976249437500002,40.803772312500001,-73.94329056250001,40.824121687499996
-73.962854876953116,40.775274287109376,-73.955645123046878,40.779725712890631
-74.010113824218749,40.712617410156255,-73.999814175781253,40.718976589843749
-73.99227289453124,40.741602246093748,-73.986093105468754,40.745417753906253
-73.875300859375002,40.771343328124999,-73.867061140625012,40.776430671875005
-73.954261437499994,40.748467312500004,-73.921302562500003,40.768816687499999
-73.982514859375001,40.780663328124994,-73.974275140625011,40.785750671875
-73.979739824218754,40.78764041015625,-73.969440175781259,40.793999589843743
-73.992434894531243,40.728111246093746,-73.986255105468757,40.731926753906251
-73.986047912109385,40.758635205078122,-73.980898087890623,40.761814794921875
-73.973319753906253,40.785260574218754,-73.958900246093748,40.79416342578125
-74.012504859374999,40.702636328124996,-74.004265140625009,40.707723671875002
-74.005203894531249,40.73268324609375,-73.999024105468763,40.736498753906254
-73.985176912109381,40.760497205078124,-73.980027087890619,40.763676794921878
-73.965320841796867,40.77845936914062,-73.956051158203124,40.784182630859377
-73.990844876953119,40.762164287109371,-73.983635123046881,40.766615712890626
-73.992284912109383,40.73692620507812,-73.987135087890621,40.740105794921874
-73.987109894531244,40.74164924609375,-73.980930105468758,40.745464753906255
-73.961672894531247,40.770604246093747,-73.955493105468761,40.774419753906251
-73.874709859375002,40.771019328125,-73.866470140625012,40.776106671875006
-73.97243189453124,40.751568246093747,-73.966252105468755,40.755383753906251
-73.974472824218751,40.765997410156253,-73.964173175781255,40.772356589843746
