fingerprint=11741597826096675510
lower_0,lower_1,upper_0,upper_1
-76.628561818233592,37.246981103008274,-72.6627805682336,38.929051415508276
-80.089261070090075,40.49486253153519,-76.356761070090087,42.077987531535186
-76.72010159951904,37.993481954459838,-74.387289099519052,38.982935079459835
-76.689129939825605,35.153443884670956,-69.224129939825602,38.319693884670961
-76.544616464158437,36.528888582425324,-71.878991464158432,38.507794832425319
-73.471718749999994,38.267978304970704,-66.239999999999995,41.335282992470702
-78.224266338239815,36.023659505127497,-74.491766338239827,37.606784505127493
-75.072098073764835,39.069983807441965,-72.039441823764832,40.356272869941968
-75.905408775851299,39.676728687876356,-74.972283775851309,40.072509937876355
-81.215734078039063,36.771936134637535,-77.483234078039075,38.355061134637531
-75.427712688742375,37.878971409448745,-72.628337688742377,39.066315159448742
-74.91681679056849,41.556858110559638,-72.584004290568501,42.546311235559635
-79.035431565014974,39.027844610233466,-76.935900315014962,39.91835242273347
-76.202861690586928,38.286389969061773,-74.336611690586921,39.077952469061771
-74.162443014152686,39.516553412796036,-71.363068014152688,40.703897162796032
-76.494850837705528,39.499763166378919,-75.095163337705529,40.093435041378918
-75.104687499999997,35.890075819334427,-66.239999999999995,39.649997694334431
-76.774239556212976,38.757528197035931,-75.141270806212972,39.450145384535936
-76.39456706989256,34.665001434275034,-67.529879569892557,38.424923309275037
-75.081847670732529,39.140564549057466,-72.282472670732531,40.327908299057462
-75.290631854883429,36.177411974071518,-66.892506854883436,39.739443224071522
-76.510927184885432,36.647641114610572,-71.845302184885426,38.626547364610566
-77.571823461209576,39.003730956466342,-76.638698461209586,39.399512206466341
-73.307905916414086,41.194021378808422,-71.441655916414078,41.98558387880842
-73.992803870774736,38.726625561554194,-69.152217933274727,40.779740795929193
-82.599299463258276,36.056197597615899,-77.933674463258271,38.035103847615893
-78.652669207715476,40.401472898239845,-75.386731707715469,41.786707273239841
-76.654109751257579,40.035771030818474,-75.25442225125758,40.629442905818472
-77.08287458466981,36.410002713142298,-72.417249584669804,38.388908963142292
-76.974540607813253,36.945145731485212,-73.242040607813266,38.528270731485208
-72.583979973287043,41.372137007941504,-70.717729973287035,42.163699507941502
-78.753769001853868,35.638508491438586,-75.487831501853861,37.023742866438582
-74.008735924284224,40.25844701440645,-72.84232967428423,40.753173576906455
-76.937578491872301,40.550666985490409,-74.604765991872313,41.540120110490406
-81.50020302335048,38.94815121858273,-77.767703023350492,40.531276218582725
-83.468467042998199,37.5446267779366,-78.336279542998213,39.721423652936593
-73.965819423898282,38.425376140637127,-68.221268642648269,40.861904460949631
-77.890444763364783,36.509934317812622,-74.157944763364796,38.093059317812617
-75.451395441660964,38.48963140558412,-73.118582941660975,39.479084530584117
-74.454768754277339,40.452342983213995,-73.754925004277325,40.749178920714002
-77.147782044382083,40.758803799230201,-74.348407044382085,41.946147549230197
-73.483304249706023,40.376632293616041,-71.150491749706035,41.366085418616038
-77.075946693868104,37.20967649214051,-73.343446693868117,38.792801492140505
-76.629268920516282,36.414360155567806,-71.030518920516286,38.789047655567799
-74.994381792384871,38.475071801710918,-71.49516304238486,39.959251489210921
-78.86691341240234,39.529044052718177,-76.067538412402342,40.716387802718174
-75.671119244891017,39.493841915356882,-74.271431744891018,40.08751379035688
-75.321267356518916,38.105179766215549,-72.05532985651891,39.490414141215545
-76.534925863296607,39.267023376171224,-74.901957113296604,39.959640563671229
-81.314182685738118,40.052156833263801,-78.51480768573812,41.239500583263798
-75.921633765338413,40.058989513047926,-74.521946265338414,40.652661388047925
-81.432026981860631,38.03364047971175,-77.699526981860643,39.616765479711745
-73.821252263391628,40.336094791414084,-71.95500226339162,41.127657291414081
-76.504374999999996,34.284690414376129,-66.239999999999995,38.638284164376131
-77.56186408504476,38.739405514911525,-76.862020335044747,39.036241452411531
-75.093324709243703,37.787829114335466,-70.427699709243697,39.76673536433546
-77.905927376228263,36.381674748996602,-74.173427376228275,37.964799748996597
-75.089302961898724,39.707525264410684,-73.223052961898716,40.499087764410682
-81.201370965769556,37.004714834081305,-77.468870965769568,38.587839834081301
-75.57520031930359,37.642238347533976,-71.842700319303603,39.225363347533971
-76.422310899673462,34.641629050013144,-67.091060899673451,38.599441550013147
-76.08922760957968,40.054592607909491,-74.689540109579681,40.648264482909489
-74.465504730600969,38.665415635977197,-69.799879730600964,40.644321885977192
-77.446107429931132,38.994433637051387,-76.512982429931142,39.390214887051386
-72.305312499999999,39.21759745842084,-66.239999999999995,41.790175583420847
-76.468114089955449,35.888306356043628,-69.469676589955455,38.856665731043634
-74.474843211409691,38.659943643759568,-69.809218211409686,40.638849893759563
-75.755628066778584,40.505076753273379,-74.122659316778581,41.197693940773384
-77.000077406867632,38.504895725510053,-75.250468031867626,39.246985569260048
-78.859797082766306,38.339712954224289,-77.1101877077663,39.081802797974284
-75.09575079474439,37.790026484768923,-70.430125794744384,39.768932734768917
-75.016201733892217,37.691561632620214,-69.650732983892226,39.967303820120215
-76.504374999999996,33.896507832217985,-66.239999999999995,38.250101582217987
-72.305312499999999,39.150497475107002,-66.239999999999995,41.723075600106995
-75.147971053050668,38.695939985001424,-72.34859605305067,39.88328373500142
-77.728941572628443,35.981530573261843,-73.063316572628437,37.960436823261837
-82.344741000360585,37.513902381702309,-77.67911600036058,39.492808631702303
-83.844118442677043,39.350503627468555,-81.044743442677046,40.537847377468552
-79.731952353774702,37.506189150932286,-76.932577353774704,38.693532900932283
-76.553870296934036,36.320015894977345,-70.955120296934041,38.694703394977338
-75.562718209890718,39.243819548245902,-73.69646820989071,40.0353820482459
-78.60280275197033,37.976085740453506,-76.503271501970318,38.86659355295351
-75.429955425970505,38.055272624734599,-72.630580425970507,39.242616374734595
-74.781464754708693,37.390282611316998,-67.31646475470869,40.556532611317003
-81.22770032645694,38.583417787116531,-77.495200326456953,40.166542787116526
-76.262582631174624,38.523887449010246,-74.396332631174616,39.315449949010244
-77.652607276456195,36.607620304677219,-73.920107276456207,38.190745304677215
-79.554594489921797,39.624618163532688,-76.755219489921799,40.811961913532684
-79.564050789747554,35.836132462063645,-76.064832039747543,37.320312149563648
-80.235985871245973,39.251079273305798,-77.436610871245975,40.438423023305795
-74.595220428947613,39.319451612319966,-71.562564178947611,40.60574067481997
-75.985476764008766,38.215727177391543,-74.119226764008758,39.00728967739154
-73.704999999999998,37.990733082833593,-66.239999999999995,41.156983082833598
-77.313278205064336,38.049724731580241,-75.213746955064323,38.940232544080246
-75.043806835970571,37.064260902990078,-68.045369335970577,40.032620277990084
-76.379753845093134,40.413574879782992,-74.513503845093126,41.20513737978299
-74.988046874999995,36.300296510677022,-66.239999999999995,40.010745729427022
-76.468026758027236,39.8000667237839,-75.301620508027241,40.294793286283905
-72.754964012498775,39.275195776331138,-67.156214012498779,41.649883276331131
-80.682083062842409,37.720885891369328,-77.416145562842402,39.106120266369324
-74.572268032805582,38.569885502962492,-69.790002407805574,40.59826440921249
-77.650180316279616,37.132258157094412,-74.850805316279619,38.319601907094409
-80.159781754253203,36.248104068084864,-76.427281754253215,37.831229068084859
-79.327368207142641,39.667359315867223,-76.527993207142643,40.85470306586722
-78.821013245924945,35.734419452259466,-75.555075745924938,37.119653827259462
-73.245412862334206,40.029528117856714,-69.979475362334199,41.41476249285671
-76.993791126563906,37.957521167141365,-74.660978626563917,38.946974292141363
-75.548552076097209,38.157755287656926,-72.749177076097212,39.345099037656922
-77.061795759559288,38.212971183653814,-75.19554575955928,39.004533683653811
-74.980433113358231,37.015465819960191,-67.748714363358232,40.082770507460189
-82.569786337552586,37.800570607642719,-77.90416133755258,39.779476857642713
-77.64543088116713,37.706042913954121,-75.079337131167136,38.794441351454125
-75.517656112236054,39.411634861190919,-74.117968612236055,40.005306736190917
-84.328144975651625,36.670548930398191,-78.72939497565163,39.045236430398184
-76.41320918161324,39.786303020909401,-75.246802931613246,40.281029583409406
-74.846630621397253,37.153308564231253,-67.148349371397245,40.418503876731251
-78.794624881023779,35.41833080181982,-75.062124881023792,37.001455801819816
-76.870691896768477,38.966142273215688,-75.237723146768474,39.658759460715693
-75.072265242939878,38.911200608614493,-73.20601524293987,39.702763108614491
-75.051451184782721,40.032056392841326,-73.651763684782722,40.625728267841325
-74.903973726336091,37.935113312905351,-69.305223726336095,40.309800812905344
-77.898943237781737,40.278204614638206,-75.332849487781743,41.36660305213821
-76.421570670435429,37.388917964044211,-72.689070670435441,38.972042964044206
-75.664804049831204,38.994477759560212,-73.565272799831192,39.884985572060216
-76.221259242162631,38.790436189686254,-74.821571742162632,39.384108064686252
-79.93537709480259,35.888225933109617,-76.436158344802578,37.372405620609619
-75.138511516359742,41.108030063660976,-73.272261516359734,41.899592563660974
-83.831593157902532,41.233459221977192,-81.965343157902524,42.02502172197719
-77.281494395275956,38.602306947233998,-76.348369395275967,38.998088197233997
-74.564206436654231,38.74362265932227,-70.13186268665423,40.623583596822272
-73.948326222851847,40.981045652934604,-72.548638722851848,41.574717527934602
-76.266057923010038,40.115668601635619,-74.866370423010039,40.709340476635617
-75.614082118809435,38.941071851746358,-73.631191493809425,39.782107007996359
-73.842639955223845,39.078563270732694,-69.177014955223839,41.057469520732688
-76.77442763752839,41.373634281748437,-73.975052637528393,42.560978031748434
-79.887810393030591,42.978594953366226,-75.222185393030585,44.95750120336622
-76.825751511491276,38.929769019231259,-74.959501511491268,39.721331519231256
-78.544649230385986,39.511216328859675,-76.211836730385997,40.500669453859672
-76.008925812260586,38.30034558676158,-74.142675812260578,39.091908086761578
-75.564586529925677,38.837692842957885,-73.698336529925669,39.629255342957883
-78.828609564483784,35.491317095108947,-75.096109564483797,37.074442095108942
-77.412587682160108,38.748447370116743,-76.712743932160095,39.045283307616749
-78.151060796798021,39.304165412163059,-76.284810796798013,40.095727912163056
-77.670910827656172,37.061652409432497,-74.871535827656174,38.248996159432494
-76.857368779923135,38.77957454715424,-75.224400029923132,39.472191734654245
-74.885030722873438,41.690016819026056,-72.552218222873449,42.679469944026053
-75.430583095851304,35.900717861852534,-67.032458095851311,39.462749111852538
-73.770626065398744,38.059044804490433,-66.305626065398741,41.225294804490439
-75.574740820990357,39.085290799099283,-73.475209570990344,39.975798611599288
-80.798762953639638,38.431083243291134,-77.532825453639632,39.81631761829113
-80.731866076388926,38.464091702006343,-77.465928576388919,39.849326077006339
-76.458123289418097,40.207437735664918,-74.825154539418094,40.900054923164923
-74.288203124999995,37.223412386423455,-66.240000000000009,40.637025667673448
-75.746985085811517,38.831668443349841,-74.347297585811518,39.425340318349839
-76.437741028677792,41.500725706045401,-73.638366028677794,42.688069456045397
-80.03466608953417,40.021810700817525,-76.768728589534163,41.407045075817521
-76.823439256389022,37.234861487960963,-73.090939256389035,38.817986487960958
-80.008588959318914,39.563548142311923,-77.209213959318916,40.75089189231192
-77.233317777516575,37.164249401183135,-73.500817777516588,38.74737440118313
-75.169224074149625,38.235678461827533,-71.436724074149637,39.818803461827528
-77.666382357989136,38.379695141941689,-76.266694857989137,38.973367016941687
-83.496268566596711,37.568187147319605,-78.364081066596725,39.744984022319599
-80.828992096868333,39.917197463984188,-78.029617096868336,41.104541213984184
-79.663317568022407,36.202633106912195,-75.93081756802242,37.785758106912191
-73.860646831001489,40.520711868121033,-72.227678081001486,41.213329055621038
-76.441472320861465,37.77327879961274,-73.642097320861467,38.960622549612737
-76.956114329803782,40.34026308347449,-74.856583079803769,41.230770895974494
-77.645207461547244,37.521703551457307,-74.845832461547246,38.709047301457304
-78.525088090396011,37.572773790505309,-75.725713090396013,38.760117540505306
-76.796022155845819,36.598020983450894,-73.063522155845831,38.18114598345089
-74.141231319932203,39.702103875559047,-71.808418819932214,40.691557000559044
-75.177411311409259,36.957846676947156,-68.645536311409245,39.728315426947162
-74.908032600198922,39.500777822710269,-72.341938850198929,40.589176260210273
-80.337447947580998,37.344319094321769,-77.071510447580991,38.729553469321765
-81.486993712724868,35.418130890429396,-78.68761871272487,36.605474640429392
-74.054921875000005,37.413012672441866,-66.239999999999995,40.727680641191867
-80.734619903745582,35.939509203111953,-77.002119903745594,37.522634203111949
-74.657432332710201,36.988102899703051,-66.259307332710208,40.550134149703055
-74.874772184912388,36.71399386862673,-66.24336593491239,40.374970431126727
-74.867074831579359,37.092273709032902,-67.168793581579351,40.3574690215329
-77.065700648394525,37.5243555774681,-73.799763148394518,38.909589952468096
-81.069459061386453,40.716705381225687,-77.336959061386466,42.299830381225682
-73.680872362639064,38.57675716792042,-67.382278612639055,41.248280605420419
-81.757879449437297,36.931979573348436,-78.02537944943731,38.515104573348431
-74.054921875000005,37.40421379659054,-66.239999999999995,40.718881765340541
-74.929726562499994,36.523577957630685,-66.239999999999995,40.209290848255684
-77.061622296945828,39.06406274264549,-75.661934796945829,39.657734617645488
-77.74235163550162,37.832087812283781,-75.409539135501632,38.821540937283778
-76.795264968315635,39.392569197957442,-75.278936843315634,40.035713729207444
-78.00581746035374,35.476808492608129,-73.340192460353734,37.455714742608123
-78.395862441595895,35.053890652286761,-73.730237441595889,37.032796902286755
-79.841094006973265,39.355390414696238,-77.041719006973267,40.542734164696235
-81.303173970676696,38.870509399467885,-77.570673970676708,40.45363439946788
-81.289749548836909,37.78876561804173,-77.557249548836921,39.371890618041725
-86.217869939755829,37.353169783387969,-81.552244939755823,39.332076033387963
-71.83874999999999,39.467460670413871,-66.239999999999995,41.842148170413864
-76.85571334446162,39.041766567173262,-75.222744594461616,39.734383754673267
-74.929726562499994,36.570272268406875,-66.239999999999995,40.255985159031873
-74.987426194556349,37.290973118664887,-68.455551194556335,40.061441868664893
-72.77262179236493,41.292523165858846,-70.906371792364922,42.084085665858844
-80.283487372755317,40.884180195452288,-76.55098737275533,42.467305195452283
-76.473456687770366,35.810153400538397,-69.475019187770371,38.778512775538402
-75.280792271445108,41.197949238619259,-72.947979771445119,42.187402363619256
-75.369135697683816,38.937121810580102,-73.036323197683828,39.926574935580099
-75.166888942812179,38.477154148951314,-72.367513942812181,39.664497898951311
-74.957600957347523,38.192498998038808,-70.175335332347515,40.220877904288805
-77.097629908905759,38.505929865521153,-75.464661158905756,39.198547053021159
-77.117950382191864,36.004477112180524,-71.519200382191869,38.379164612180517
-82.768387714916045,37.88622860835369,-78.102762714916039,39.865134858353684
-78.162635593358019,37.204910816645473,-75.363260593358021,38.39225456664547
-74.762504321007938,40.766791234823188,-73.712738696007946,41.21204514107319
-79.744911396486941,36.252455597139431,-76.012411396486954,37.835580597139426
-80.232737634565041,38.9853108207557,-77.433362634565043,40.172654570755697
-76.577971413822084,40.871910094459651,-74.011877663822091,41.960308531959654
-73.341011588423399,41.030346809935409,-71.474761588423391,41.821909309935407
-74.988046874999995,36.412108055408162,-66.239999999999995,40.122557274158162
-75.262823258503175,38.956619674039359,-72.696729508503182,40.045018111539363
-75.518575782614661,35.973694100654335,-68.053575782614658,39.13994410065434
-73.804974448569652,39.154243317894213,-69.139349448569646,41.133149567894208
-81.41507204352412,38.279537388951795,-77.682572043524132,39.86266238895179
-76.416045539407193,38.845797021391263,-74.78307678940719,39.538414208891268
-79.284935068091499,40.130894206966801,-76.018997568091493,41.516128581966797
-78.023063130962001,37.268941576181483,-75.223688130962003,38.456285326181479
-76.657849233487241,38.089243475514131,-74.558317983487228,38.979751288014135
-74.935363513408774,38.770216857431286,-71.436144763408763,40.254396544931289
-77.634965632297352,39.408016592656615,-75.768715632297344,40.199579092656613
-81.846441914012971,37.396584221453409,-77.647379414012974,39.177599846453404
-78.800377106140317,36.23694960081999,-75.06787710614033,37.820074600819986
-75.258576707133628,37.619789197381344,-70.592951707133622,39.598695447381338
-77.234476700809523,41.499611612579109,-74.435101700809525,42.686955362579106
-75.240248767175714,35.585763427937444,-66.375561267175712,39.345685302937447
-78.416312695672588,37.306205225351334,-75.383656445672585,38.592494287851338
-74.461875325803376,38.845872393539842,-70.26281282580338,40.626888018539837
-78.813820867202267,37.185836164310516,-76.014445867202269,38.373179914310512
-76.618492540691577,40.559667414439268,-74.285680040691588,41.549120539439265
-77.249462898453345,37.292969886971044,-73.983525398453338,38.67820426197104
-73.704999999999998,38.054252985075706,-66.239999999999995,41.220502985075711
-74.638124999999988,36.998622618229525,-66.239999999999995,40.560653868229529
-76.130539939901482,38.292208711838981,-74.264289939901474,39.083771211838979
-75.838464106866169,38.073782662326863,-73.039089106866172,39.26112641232686
-75.181666969048806,36.376439981817668,-67.250104469048793,39.740580606817673
-75.172796641908704,37.010026973846593,-69.574046641908708,39.384714473846586
-81.409234856040811,35.830427544268602,-78.609859856040813,37.017771294268599
-76.871442951367825,36.964818737104139,-73.138942951367838,38.547943737104134
-77.118637488775477,38.758145018217498,-75.952231238775482,39.252871580717503
-77.359690151166674,38.564779226029977,-76.426565151166685,38.960560476029976
-79.006276129250395,40.270262150855764,-75.740338629250388,41.65549652585576
-74.961629347784395,38.175147734249656,-70.762566847784399,39.956163359249651
-72.221361441736548,42.263081510463934,-71.054955191736553,42.75780807296394
-75.289701276791476,37.804356889789709,-72.023763776791469,39.189591264789705
-79.114080000333828,39.165659040608041,-76.78126750033384,40.155112165608038
-82.099858470754924,38.519834359772133,-77.900795970754928,40.300849984772128
-77.7296227888896,34.140841222439981,-70.264622788889596,37.307091222439986
-81.443861940933999,38.657331603758152,-77.711361940934012,40.240456603758147
-74.863263788202246,40.138401741348503,-73.696857538202252,40.633128303848508
-75.104687499999997,36.140885925260257,-66.239999999999995,39.90080780026026
-77.193732663420079,39.020246973507163,-75.79404516342008,39.613918848507161
-76.36317147747836,38.70870088903532,-74.496921477478352,39.500263389035318
-74.111977050390905,40.263624535553731,-72.945570800390911,40.758351098053737
-77.589638114879634,39.301629683814831,-75.723388114879626,40.093192183814828
-78.41827388456295,38.395356446247767,-77.018586384562951,38.989028321247766
-78.674537758211372,37.079006151341716,-75.875162758211374,38.266349901341712
-75.105057769609729,36.125275466506039,-66.706932769609736,39.687306716506043
-75.090164264440872,38.678361778833271,-72.290789264440875,39.865705528833267
-78.11992801999773,39.285524177399587,-76.253678019997722,40.077086677399585
-75.799615325949873,38.334087541711504,-73.933365325949865,39.125650041711502
-74.171562500000007,37.321169241898929,-66.239999999999995,40.685309866898933
-77.428776016568548,39.335078279362612,-75.56252601656854,40.12664077936261
-74.956626559641066,37.42381690705151,-68.191470309641076,40.293230969551509
-75.866000223402821,38.903159380534056,-74.466312723402822,39.496831255534055
-77.433520906404482,37.376827095805112,-74.167583406404475,38.762061470805108
-75.545726664699131,37.250752770551884,-70.880101664699126,39.229659020551878
-78.430254303488297,38.106854471607477,-76.564004303488289,38.898416971607475
-75.924468740643491,36.603597341464301,-70.325718740643495,38.978284841464294
-82.352178509411786,38.248492363138247,-77.68655350941178,40.227398613138242
-79.290238264403484,37.612485709491288,-76.490863264403487,38.799829459491285
-76.663873824224254,39.832065853908809,-75.264186324224255,40.425737728908807
-73.471718749999994,38.278848181655746,-66.239999999999995,41.346152869155745
-77.571242674894236,39.340090125565695,-75.704992674894228,40.131652625565692
-77.447133824002222,37.079445935425653,-74.181196324002215,38.464680310425649
-74.22663748167038,37.786626732390573,-67.46148123167039,40.656040794890572
-74.404843749999984,37.172388267823678,-66.239999999999995,40.635474205323675
-80.444683002056451,38.512605468251159,-77.412026752056448,39.798894530751163
-81.763238823062267,37.291598859803045,-77.56417632306227,39.07261448480304
-75.012347872272599,37.846571812254886,-69.646879122272608,40.122313999754887
-74.93925928078319,36.707576534667247,-66.307853030783193,40.368553097167243
-76.848386375105122,38.568700445061772,-74.982136375105114,39.36026294506177
-71.616408959426849,42.237267517847705,-70.683283959426859,42.633048767847704
-74.947653115319312,37.989309197501676,-69.698824990319324,40.215578728751673
-75.034140832074641,36.846605111676325,-67.802422082074642,39.913909799176324
-77.082561901574394,38.799088479724439,-75.9161556515744,39.293815042224445
-78.287217560002404,35.854941436797574,-74.554717560002416,37.43806643679757
-76.392679025878039,39.465590301207648,-74.99299152587804,40.059262176207646
-76.228917951204764,38.93855903028949,-74.450148419954772,39.693017038101992
-78.272779717327666,39.947479300685224,-75.939967217327677,40.936932425685221
-74.069251939130766,37.466457497191399,-66.370970689130758,40.731652809691397
-75.847802979733075,40.140361183941366,-74.448115479733076,40.734033058941364
-82.527428617578764,38.292737690083833,-77.861803617578758,40.271643940083827
-75.136952481093985,40.05476852326408,-73.853905606093988,40.598967742014075
-78.277492706833598,39.170178777328871,-76.41124270683359,39.961741277328869
-77.954200073451389,37.488388328796049,-75.154825073451391,38.675732078796045
-75.121242774627945,39.441935878758393,-73.021711524627932,40.332443691258398
-79.857669427495409,39.905183802339586,-76.591731927495402,41.290418177339582
-77.355425043797368,38.320162388594717,-75.955737543797369,38.913834263594715
-75.374184395622976,36.076418340867654,-67.909184395622972,39.24266834086766
-80.198958740136277,39.18442839175006,-77.399583740136279,40.371772141750057
-79.269426639105461,39.253406422149581,-76.703332889105468,40.341804859649585
-74.963362184017413,37.943326191759184,-70.064455934017403,40.021177754259185
-77.476130838573951,37.103530661478835,-73.743630838573964,38.686655661478831
-83.57996004003283,38.795450232982546,-79.847460040032843,40.378575232982541
-76.690318611165765,40.206546128151601,-74.824068611165757,40.998108628151599
-79.476582690238232,36.232479663338715,-75.744082690238244,37.815604663338711
-76.971667397916661,40.254912326875512,-75.105417397916653,41.04647482687551
-75.244153183880883,37.89909431789858,-71.511653183880895,39.482219317898576
-73.958540261997499,38.186624313643776,-67.689106668247504,40.845779587081282
-74.706760153865659,38.023026378066973,-68.641447653865654,40.595604503066966
-75.576419033999386,38.043690597258859,-72.777044033999388,39.231034347258856
-75.431534881856948,38.783417916021349,-73.56528488185694,39.574980416021347
-75.137423932393645,37.770493787909999,-70.938361432393648,39.551509412909994
-75.641393696082957,36.40825418564998,-69.109518696082944,39.178722935649986
-78.189921173920851,39.47498026136234,-75.857108673920862,40.464433386362337
-77.714353370281074,36.884077222781414,-74.914978370281077,38.071420972781411
-80.243120761552262,40.602258989221113,-76.510620761552275,42.185383989221108
-75.541612151204433,38.862135734194304,-73.675362151204425,39.653698234194302
-77.775785975187759,37.476642221533147,-74.976410975187761,38.663985971533144
-75.002911948600499,36.458283059446082,-67.537911948600495,39.624533059446087
-75.247781271538642,36.389393728214557,-68.249343771538648,39.357753103214563
-77.923074652629381,37.487799530297593,-75.123699652629384,38.67514328029759
-75.295940092476684,36.406503415133614,-67.830940092476681,39.572753415133619
-75.070999411308037,38.289104962964593,-71.80506191130803,39.674339337964589
-78.681777845935841,38.975444269197503,-77.048809095935837,39.668061456697508
-77.787328954173375,38.122073779234086,-75.921078954173367,38.913636279234083
-77.799682728224838,38.87993192955183,-76.866557728224848,39.275713179551829
-75.621604931509182,38.960458259910709,-73.52207368150917,39.850966072410714
-77.005717611456859,37.928199238707016,-74.614584798956869,38.942388691832015
-76.142353477806466,37.292351566984472,-72.176572227806474,38.974421879484474
-77.569092883007542,35.887464920720909,-72.903467883007536,37.866371170720903
-76.392973284447066,39.487226985036301,-74.993285784447067,40.080898860036299
-76.648393051085492,38.341822646680299,-74.782143051085484,39.133385146680297
