fingerprint=10757787623012093695
lower_0,lower_1,upper_0,upper_1
109.79336337046084,900,209.79336337046084,1000
0,547.49466269467177,100,647.49466269467177
492.2849699926046,7.1597914653236003,592.2849699926046,107.15979146532359
581.52837450995094,373.57052985381318,681.52837450995094,473.57052985381318
792.26051518578606,856.3013920439264,892.26051518578606,956.3013920439264
373.14816546154503,605.52584955945633,473.14816546154503,705.52584955945633
880.43109893667804,294.38555829393619,980.43109893667804,394.38555829393619
204.61505512317967,394.67090648566625,304.61505512317967,494.67090648566625
740.18939398948805,645.42040661928786,840.18939398948805,745.42040661928786
507.68053179263711,237.43044295197029,607.68053179263711,337.43044295197029
95.815856754998521,529.2640550989413,195.81585675499852,629.2640550989413
514.54962826501867,96.418119728096684,614.54962826501867,196.41811972809668
100.16533284013545,0,200.16533284013545,100
504.40761602917405,637.33217868689678,604.40761602917405,737.33217868689678
338.15305115267927,878.78881076494258,438.15305115267927,978.78881076494258
129.79387953242605,139.90789390236722,229.79387953242605,239.90789390236722
426.16855861010453,207.08953061536249,526.16855861010458,307.08953061536249
900,900,1000,1000
109.54299187632185,620.06533701554918,209.54299187632185,720.06533701554918
717.77130074228,788.18294769998136,817.77130074228,888.18294769998136
122.55754760966286,80.030082645242857,222.55754760966286,180.03008264524286
266.72972604890907,832.86098732060975,366.72972604890907,932.86098732060975
349.80378342102472,367.87474083287594,449.80378342102472,467.87474083287594
465.93990752944057,445.0444964081658,565.93990752944057,545.04449640816574
65.438322205384893,707.87512101427069,165.43832220538491,807.87512101427069
93.895479305067653,164.07085109710687,193.89547930506765,264.07085109710687
145.20799492758422,545.91765682329128,245.20799492758422,645.91765682329128
792.96541378884478,813.89497414080972,892.96541378884478,913.89497414080972
479.50856577871537,490.28218523344935,579.50856577871537,590.28218523344935
483.06501811783289,66.011406058760315,583.06501811783289,166.01140605876031
900,747.55612510767503,1000,847.55612510767503
228.34547980390323,503.10684280960129,328.34547980390323,603.10684280960129
251.44813447470847,0,351.44813447470847,100
19.862477071534869,148.19764542278929,119.86247707153487,248.19764542278929
0,363.53724545654086,100,463.53724545654086
842.33430105238619,358.31695306756944,942.33430105238619,458.31695306756944
723.0280703608762,643.17052922805601,823.0280703608762,743.17052922805601
25.11626407442489,0,125.11626407442489,100
224.55482870848277,623.54747707693116,324.55482870848277,723.54747707693116
853.40118635481247,280.41633065223073,953.40118635481247,380.41633065223073
176.62777464288618,753.38518836308685,276.62777464288615,853.38518836308685
550.95444764751664,698.01384485454503,650.95444764751664,798.01384485454503
